city,country,lat,lon,month,temperature,humidity,pressure,dew_point,absolute_humidity,water_output_liters_per_day
Dubai,AE,25.2048,55.2708,8,37.77,65.13,1004.23,30.07,29.772,133.0046
Mumbai,IN,19.076,72.8777,11,31.66,76.67,1012.38,27.04,25.4458,117.2541
Nairobi,KE,-1.2921,36.8219,7,15.97,79.93,833.87,12.51,10.8693,50.086
Jakarta,ID,-6.2088,106.8456,12,26.78,84.05,1008.57,23.86,21.3845,102.6455
Buenos Aires,AR,-34.6037,-58.3816,5,14.65,66.35,1012.66,8.44,8.323,41.5485
Bangalore,IN,12.9716,77.5946,1,19.33,69.13,911.13,13.52,11.4848,57.3323
Lahore,PK,31.5497,74.3436,1,14.76,72.93,984.26,9.95,9.2123,45.9879
Riyadh,SA,24.6877,46.7219,7,40.1,6.48,920.82,-3.3,3.3343,15.3644
Johannesburg,ZA,-26.2041,28.0473,7,7.67,42.78,832.5,-4.19,3.4606,15.9465
Colombo,LK,6.9271,79.8612,4,28.68,66.02,1012.98,21.69,18.6485,95.7142
Melbourne,AU,-37.8136,144.9631,11,21.85,57.9,1010.1,13.19,11.1423,51.3435
Delhi,IN,28.6139,77.209,12,18.12,83.5,1020.67,15.28,12.9123,61.9788
Beijing,CN,39.9042,116.4074,11,4.19,56.78,1013.6,-3.62,3.6564,16.8485
Buenos Aires,AR,-34.6037,-58.3816,12,19.14,59.17,1012.86,10.98,9.7217,46.6641
Leh,IN,34.1526,77.577,4,8.19,34.91,655.48,-6.39,2.9218,14.9962
Anchorage,US,61.2181,-149.9003,4,5.29,66.5,1012.53,-0.44,4.6076,23.6486
Moscow,RU,55.7558,37.6173,10,4.62,78.41,1005.52,1.19,5.1952,23.2092
Sydney,AU,-33.8688,151.2093,9,16.94,59.93,1015.83,9.1,8.6372,38.1417
Chennai,IN,13.0827,80.2707,8,33.83,67.19,1004.67,26.87,25.0269,111.8065
Melbourne,AU,-37.8136,144.9631,12,18.91,50.32,1010.17,8.35,8.1568,39.1526
Riyadh,SA,24.6877,46.7219,9,37.37,12.95,926.73,4.23,5.7995,25.6105
Kuala Lumpur,MY,3.139,101.6869,12,26.89,88.39,1008.2,24.8,22.621,108.5809
Mumbai,IN,19.076,72.8777,1,24.49,65.74,1016.53,17.65,14.7071,73.4178
Delhi,IN,28.6139,77.209,6,41.24,40.47,1001.22,25.08,22.0388,105.786
Singapore,SG,1.3521,103.8198,1,24.74,89.2,1010.11,22.84,20.2429,101.0527
Delhi,IN,28.6139,77.209,8,29.8,77.72,1001.55,25.48,23.3358,104.2516
Chicago,US,41.8781,-87.6298,5,15.45,60.56,1014.98,7.86,7.9781,39.8264
Cairo,EG,30.0444,31.2357,2,13.53,53.77,1018.33,4.34,6.297,32.3199
Shanghai,CN,31.2304,121.4737,7,28.68,86.48,1007.77,26.19,24.4257,112.5536
Addis Ababa,ET,9.032,38.7492,7,14.53,100.0,769.75,14.53,12.4529,57.383
Dubai,AE,25.2048,55.2708,11,29.25,65.63,1019.37,22.14,19.1301,88.1516
Hong Kong,HK,22.3193,114.1694,9,26.91,78.52,1007.91,22.85,20.117,88.8365
Hyderabad,IN,17.385,78.4867,12,15.05,68.65,953.49,9.33,8.827,42.3697
Tokyo,JP,35.6762,139.6503,9,23.13,74.84,1011.93,18.42,15.5007,68.4513
Dhaka,BD,23.7104,90.4074,4,29.96,56.16,1004.01,20.26,17.0103,87.3064
Mexico City,MX,19.4326,-99.1332,3,19.85,35.22,776.26,4.02,6.0311,31.2652
Houston,US,29.7604,-95.3698,12,14.96,68.44,1017.82,9.2,8.7511,42.0053
Dhaka,BD,23.7104,90.4074,9,29.66,86.23,1006.33,27.11,25.7023,113.5014
Beijing,CN,39.9042,116.4074,1,-1.29,56.68,1014.24,-8.78,2.5135,12.5475
Kathmandu,NP,27.7172,85.324,4,21.65,53.28,860.02,11.73,10.1333,52.0095
Delhi,IN,28.6139,77.209,11,18.28,68.5,1012.88,12.38,10.6932,49.2741
Bangalore,IN,12.9716,77.5946,6,20.3,76.98,906.4,16.12,13.5335,64.961
Istanbul,TR,41.0082,28.9784,6,22.71,68.52,1010.02,16.61,13.8531,66.495
Nairobi,KE,-1.2921,36.8219,6,13.37,85.35,835.44,10.96,9.9006,47.523
Addis Ababa,ET,9.032,38.7492,9,15.88,84.34,768.74,13.24,11.407,50.3734
Dubai,AE,25.2048,55.2708,12,18.75,60.99,1018.43,11.07,9.7917,47.0001
Lagos,NG,6.5244,3.3792,4,28.73,76.12,1004.57,24.1,21.5631,110.6736
Miami,US,25.7617,-80.1918,6,30.99,74.69,1010.27,25.95,23.916,114.797
Miami,US,25.7617,-80.1918,8,34.17,68.32,1008.67,27.48,25.9069,115.7376
Istanbul,TR,41.0082,28.9784,5,14.41,80.83,1009.57,11.16,9.9951,49.8954
Miami,US,25.7617,-80.1918,12,24.21,68.98,1013.95,18.15,15.1885,72.9049
Hyderabad,IN,17.385,78.4867,8,27.64,77.74,943.81,23.39,20.7379,92.6455
Lahore,PK,31.5497,74.3436,2,16.47,65.58,988.83,10.0,9.1877,47.1563
Miami,US,25.7617,-80.1918,10,25.76,82.29,1016.93,22.5,19.77,88.3213
Shanghai,CN,31.2304,121.4737,4,15.4,67.89,1014.73,9.49,8.9139,45.7509
Bangkok,TH,13.7563,100.5018,10,28.33,71.85,1005.25,22.75,19.91,88.9467
Casablanca,MA,33.5731,-7.5898,9,19.28,65.2,1012.08,12.58,10.8015,47.6994
Sydney,AU,-33.8688,151.2093,9,17.31,59.5,1012.67,9.34,8.767,38.7152
Dhaka,BD,23.7104,90.4074,3,26.84,60.9,1010.34,18.65,15.5421,80.57
Lahore,PK,31.5497,74.3436,9,28.03,62.17,975.57,20.1,16.9499,74.8507
Buenos Aires,AR,-34.6037,-58.3816,12,21.58,68.43,1011.04,15.51,12.9603,62.2095
New York,US,40.7128,-74.006,7,27.1,73.88,1012.8,22.03,19.1262,88.1337
Leh,IN,34.1526,77.577,3,-1.05,56.97,649.34,-8.48,2.57,13.3226
Shanghai,CN,31.2304,121.4737,10,22.38,69.45,1016.13,16.51,13.7745,61.537
Beijing,CN,39.9042,116.4074,6,23.4,66.01,1001.3,16.68,13.882,66.6338
Los Angeles,US,34.0522,-118.2437,4,19.68,54.59,1008.12,10.27,9.259,47.5224
Los Angeles,US,34.0522,-118.2437,4,18.84,63.8,1009.96,11.83,10.2964,52.8469
Kolkata,IN,22.5726,88.3639,7,35.33,87.91,1002.07,33.01,35.4272,163.2483
New York,US,40.7128,-74.006,10,16.26,63.57,1016.78,9.34,8.7954,39.2931
Hong Kong,HK,22.3193,114.1694,9,31.92,74.05,1007.39,26.71,24.9285,110.0843
Beijing,CN,39.9042,116.4074,10,10.1,60.14,1013.23,2.72,5.6848,25.3965
Mumbai,IN,19.076,72.8777,4,33.4,82.01,1008.62,29.9,29.8663,153.2904
Houston,US,29.7604,-95.3698,6,28.52,65.19,1010.57,21.33,18.2538,87.6185
Johannesburg,ZA,-26.2041,28.0473,2,20.77,64.98,826.85,13.94,11.7473,60.2935
Dubai,AE,25.2048,55.2708,11,28.93,54.28,1011.99,18.75,15.5425,71.6198
São Paulo,BR,-23.5505,-46.6333,7,12.97,73.35,932.97,8.32,8.301,38.251
Hong Kong,HK,22.3193,114.1694,3,23.45,68.74,1014.73,17.37,14.4964,75.1492
Mexico City,MX,19.4326,-99.1332,8,19.39,72.0,777.37,14.2,12.0,53.6094
Bangalore,IN,12.9716,77.5946,2,25.05,60.05,906.21,16.74,13.8656,71.166
Nairobi,KE,-1.2921,36.8219,8,14.81,76.63,833.01,10.74,9.7086,43.3728
Casablanca,MA,33.5731,-7.5898,1,9.54,75.82,1017.23,5.49,6.9178,34.5336
Istanbul,TR,41.0082,28.9784,11,13.42,74.38,1016.85,8.95,8.6523,39.8697
Lagos,NG,6.5244,3.3792,1,30.14,72.68,1009.62,24.68,22.2333,110.9888
Kolkata,IN,22.5726,88.3639,2,24.4,64.83,1011.87,17.34,14.4268,74.0463
Moscow,RU,55.7558,37.6173,11,-0.9,83.29,1013.16,-3.37,3.7957,17.4907
Colombo,LK,6.9271,79.8612,2,23.8,72.27,1007.06,18.5,15.5468,79.7947
Paris,FR,48.8566,2.3522,5,14.55,73.72,1010.8,9.91,9.19,45.8767
Riyadh,SA,24.6877,46.7219,4,33.16,23.4,932.59,9.47,8.4101,43.1655
Delhi,IN,28.6139,77.209,2,19.26,74.56,1013.14,14.62,12.3345,63.3072
Berlin,DE,52.52,13.405,8,16.75,68.81,1010.19,10.99,9.8042,43.7998
Addis Ababa,ET,9.032,38.7492,1,14.99,65.03,769.0,8.47,8.3299,41.5827
Los Angeles,US,34.0522,-118.2437,12,17.05,71.45,1014.53,11.84,10.3663,49.7584
Hong Kong,HK,22.3193,114.1694,12,18.96,74.62,1016.4,14.35,12.129,58.2194
Melbourne,AU,-37.8136,144.9631,1,23.99,58.82,1013.44,15.43,12.7916,63.8558
Karachi,PK,24.8607,67.0011,7,31.54,65.71,1001.78,24.32,21.6733,99.8704
Bangalore,IN,12.9716,77.5946,11,18.67,70.37,914.35,13.16,11.2429,51.8074
Johannesburg,ZA,-26.2041,28.0473,9,18.68,41.1,830.38,5.19,6.5713,29.0187
Rio de Janeiro,BR,-22.9068,-43.1729,5,26.29,82.25,1014.27,23.01,20.3537,101.6055
Addis Ababa,ET,9.032,38.7492,8,8.48,84.7,773.39,6.05,7.2195,32.2526
Tokyo,JP,35.6762,139.6503,6,27.39,67.22,1012.65,20.76,17.6894,84.9092
Delhi,IN,28.6139,77.209,7,34.4,74.49,994.65,29.19,28.5938,131.7602
Chennai,IN,13.0827,80.2707,3,26.4,82.71,1007.64,23.22,20.6034,106.8079
Tokyo,JP,35.6762,139.6503,9,25.29,74.44,1013.5,20.41,17.4227,76.9386
Leh,IN,34.1526,77.577,6,17.64,32.98,644.42,1.16,4.9576,23.7966
Rio de Janeiro,BR,-22.9068,-43.1729,3,28.54,80.88,1009.31,24.93,22.6725,117.5344
Kolkata,IN,22.5726,88.3639,10,28.89,75.14,1006.11,24.03,21.47,95.9161
Leh,IN,34.1526,77.577,9,19.28,37.47,645.15,4.4,6.2055,27.4033
Leh,IN,34.1526,77.577,8,20.33,46.21,650.47,8.39,8.1395,36.3627
São Paulo,BR,-23.5505,-46.6333,2,24.31,85.99,926.32,21.81,19.0397,97.7223
Melbourne,AU,-37.8136,144.9631,6,15.7,71.15,1015.56,10.48,9.5139,45.6667
Istanbul,TR,41.0082,28.9784,3,8.04,70.04,1011.75,2.91,5.8051,30.0935
Kuala Lumpur,MY,3.139,101.6869,8,22.86,70.03,1006.47,17.09,14.2755,63.775
Istanbul,TR,41.0082,28.9784,2,8.87,86.43,1014.73,6.73,7.5558,38.7803
Casablanca,MA,33.5731,-7.5898,1,14.1,77.08,1018.81,10.14,9.3503,46.6766
Miami,US,25.7617,-80.1918,3,26.22,75.61,1015.35,21.56,18.6471,96.6668
London,GB,51.5074,-0.1278,2,13.86,79.19,1014.56,10.32,9.4674,48.5918
Kathmandu,NP,27.7172,85.324,7,22.88,89.73,851.3,21.1,18.3219,84.4272
Sydney,AU,-33.8688,151.2093,8,8.37,70.85,1018.94,3.39,5.9989,26.7996
Anchorage,US,61.2181,-149.9003,1,-5.04,86.71,1011.14,-6.91,2.9485,14.719
Dhaka,BD,23.7104,90.4074,11,22.23,80.7,1012.68,18.75,15.8695,73.1268
Bangalore,IN,12.9716,77.5946,1,17.6,61.39,910.29,10.08,9.2039,45.946
Berlin,DE,52.52,13.405,3,4.67,75.62,1013.83,0.74,5.0284,26.0673
Jaipur,IN,26.9124,75.7873,9,28.09,49.39,949.17,16.48,13.5062,59.6434
Cairo,EG,30.0444,31.2357,12,17.02,57.72,1013.71,8.62,8.3582,40.1193
Lahore,PK,31.5497,74.3436,10,18.67,61.4,983.25,11.09,9.8091,43.8216
Bangalore,IN,12.9716,77.5946,1,19.05,62.28,908.9,11.66,10.175,50.7937
Rome,IT,41.9028,12.4964,8,29.32,46.22,1011.27,16.55,13.5193,60.3969
Mexico City,MX,19.4326,-99.1332,9,15.11,81.83,772.99,12.03,10.559,46.6286
Riyadh,SA,24.6877,46.7219,5,38.75,5.09,925.52,-7.42,2.4474,12.2175
Lagos,NG,6.5244,3.3792,1,34.62,82.02,1013.29,31.08,31.8433,158.9619
Leh,IN,34.1526,77.577,7,16.87,46.27,652.33,5.26,6.6393,30.5941
Beijing,CN,39.9042,116.4074,6,21.13,58.38,1004.4,12.63,10.7714,51.7029
Shanghai,CN,31.2304,121.4737,9,23.47,75.07,1013.29,18.8,15.8555,70.0179
Miami,US,25.7617,-80.1918,7,31.34,79.01,1009.82,27.25,25.7772,118.7815
Miami,US,25.7617,-80.1918,2,22.25,73.88,1017.08,17.36,14.5441,74.6485
Bangalore,IN,12.9716,77.5946,10,23.65,77.18,912.1,19.4,16.4585,73.5275
Leh,IN,34.1526,77.577,11,-0.23,55.37,657.15,-8.08,2.6432,12.1799
Rome,IT,41.9028,12.4964,1,4.85,68.9,1014.8,-0.38,4.6354,23.14
Addis Ababa,ET,9.032,38.7492,4,18.63,76.83,767.81,14.48,12.2459,62.8528
Buenos Aires,AR,-34.6037,-58.3816,5,16.94,69.05,1017.78,11.22,9.9529,49.6849
São Paulo,BR,-23.5505,-46.6333,9,17.7,78.68,927.21,13.95,11.8698,52.417
Anchorage,US,61.2181,-149.9003,7,17.83,55.19,1011.46,8.71,8.3894,38.6585
Addis Ababa,ET,9.032,38.7492,11,12.51,73.65,773.26,7.93,8.0977,37.3144
Berlin,DE,52.52,13.405,1,3.54,79.88,1013.93,0.39,4.9255,24.588
Hyderabad,IN,17.385,78.4867,1,20.82,68.69,953.56,14.85,12.4499,62.15
Johannesburg,ZA,-26.2041,28.0473,10,15.77,47.77,826.46,4.71,6.4169,28.667
Bangkok,TH,13.7563,100.5018,7,28.19,87.72,1001.62,25.95,24.1223,111.1553
Istanbul,TR,41.0082,28.9784,8,23.29,57.24,1003.45,14.35,11.962,53.4397
London,GB,51.5074,-0.1278,7,20.11,76.25,1010.99,15.8,13.2625,61.1136
Karachi,PK,24.8607,67.0011,3,25.16,73.58,1011.31,20.09,17.0907,88.5982
Anchorage,US,61.2181,-149.9003,6,18.01,59.1,1016.24,9.9,9.082,43.5934
Amman,JO,31.9454,35.9284,6,29.09,15.85,913.32,0.57,4.5803,21.9856
Leh,IN,34.1526,77.577,2,-7.99,56.86,652.63,-15.03,1.5592,8.0029
Shanghai,CN,31.2304,121.4737,9,23.57,70.24,1011.14,17.83,14.9175,65.8758
Sydney,AU,-33.8688,151.2093,8,10.73,71.69,1017.14,5.82,7.0519,31.5041
London,GB,51.5074,-0.1278,6,16.53,61.08,1009.47,9.0,8.5907,41.2354
New York,US,40.7128,-74.006,12,6.18,59.8,1016.72,-1.05,4.3926,21.0845
Kuala Lumpur,MY,3.139,101.6869,11,28.11,87.24,1006.43,25.78,23.8841,110.0578
Berlin,DE,52.52,13.405,4,10.56,66.87,1013.32,4.66,6.5074,33.3996
Casablanca,MA,33.5731,-7.5898,5,20.66,64.23,1012.92,13.66,11.533,57.5727
Miami,US,25.7617,-80.1918,5,30.15,69.25,1015.19,23.88,21.1939,105.7999
Houston,US,29.7604,-95.3698,1,11.77,57.76,1013.39,3.72,6.0664,30.2836
Melbourne,AU,-37.8136,144.9631,7,3.56,70.4,1017.08,-1.32,4.3471,20.0317
Moscow,RU,55.7558,37.6173,7,25.03,75.0,1009.83,20.28,17.2957,79.6985
New York,US,40.7128,-74.006,11,6.66,49.93,1012.43,-3.04,3.7844,17.4385
Addis Ababa,ET,9.032,38.7492,11,13.05,64.99,768.01,6.62,7.3892,34.0494
Moscow,RU,55.7558,37.6173,3,2.75,78.78,1010.87,-0.57,4.607,23.8829
Colombo,LK,6.9271,79.8612,4,31.44,79.89,1011.78,27.54,26.2116,134.5325
Hong Kong,HK,22.3193,114.1694,5,29.67,91.06,1004.6,28.05,27.1547,135.5565
Melbourne,AU,-37.8136,144.9631,2,20.55,61.85,1007.01,12.97,11.032,56.6223
Jakarta,ID,-6.2088,106.8456,9,30.36,72.94,1007.75,24.95,22.5724,99.6796
Beijing,CN,39.9042,116.4074,4,10.48,36.96,1008.53,-3.61,3.5787,18.3677
Johannesburg,ZA,-26.2041,28.0473,8,12.26,31.09,831.44,-4.34,3.3664,15.0391
Cairo,EG,30.0444,31.2357,12,16.08,67.92,1012.16,10.15,9.2953,44.6175
Hong Kong,HK,22.3193,114.1694,10,27.85,80.6,1011.74,24.2,21.7563,97.1952
Mexico City,MX,19.4326,-99.1332,1,13.41,58.74,777.31,5.5,6.831,34.1006
Nairobi,KE,-1.2921,36.8219,7,15.56,65.9,838.08,9.21,8.7409,40.2781
Chicago,US,41.8781,-87.6298,6,22.7,68.44,1010.31,16.58,13.8268,66.3685
Mexico City,MX,19.4326,-99.1332,3,18.02,48.61,780.58,7.03,7.474,38.7451
Delhi,IN,28.6139,77.209,10,24.73,50.18,1012.7,13.65,11.3777,50.8291
Casablanca,MA,33.5731,-7.5898,10,17.96,64.56,1018.91,11.18,9.8893,44.1799
Lahore,PK,31.5497,74.3436,1,17.4,72.98,991.24,12.5,10.8129,53.978
Addis Ababa,ET,9.032,38.7492,10,17.19,75.94,772.24,12.91,11.1115,49.6399
Johannesburg,ZA,-26.2041,28.0473,2,21.11,69.16,825.32,15.23,12.7492,65.4358
Mumbai,IN,19.076,72.8777,11,28.74,65.94,1014.61,21.72,18.683,86.0914
Addis Ababa,ET,9.032,38.7492,3,19.58,56.32,770.13,10.64,9.4929,49.2112
Rio de Janeiro,BR,-22.9068,-43.1729,2,29.47,70.65,1012.33,23.56,20.8323,106.9231
Dhaka,BD,23.7104,90.4074,7,31.99,87.63,1000.19,29.67,29.6042,136.4162
Nairobi,KE,-1.2921,36.8219,11,18.63,77.35,832.17,14.59,12.3305,56.8189
Houston,US,29.7604,-95.3698,4,24.92,61.88,1012.34,17.1,14.1854,72.8073
Moscow,RU,55.7558,37.6173,1,-4.37,83.74,1015.92,-6.7,2.9886,14.9193
Delhi,IN,28.6139,77.209,9,30.9,79.93,1003.97,27.02,25.4682,112.4674
Tokyo,JP,35.6762,139.6503,8,28.4,85.23,1008.39,25.67,23.7046,105.8991
Dubai,AE,25.2048,55.2708,2,18.46,63.88,1016.45,11.49,10.0789,51.7305
Kolkata,IN,22.5726,88.3639,12,20.2,73.91,1015.41,15.4,12.9235,62.0327
Riyadh,SA,24.6877,46.7219,1,19.77,40.39,941.36,5.92,6.8866,34.378
Casablanca,MA,33.5731,-7.5898,8,24.31,65.43,1011.75,17.4,14.49,64.7335
Nairobi,KE,-1.2921,36.8219,10,18.49,69.24,834.87,12.74,10.9437,48.8905
Miami,US,25.7617,-80.1918,8,27.69,85.19,1008.41,24.97,22.7865,101.7973
Mumbai,IN,19.076,72.8777,4,26.86,68.91,1004.58,20.66,17.6061,90.3642
Istanbul,TR,41.0082,28.9784,4,14.94,69.31,1012.63,9.36,8.8488,45.4171
Bangalore,IN,12.9716,77.5946,6,22.99,75.76,910.07,18.47,15.5619,74.6972
Berlin,DE,52.52,13.405,12,-0.53,82.86,1014.74,-3.07,3.8754,18.602
Singapore,SG,1.3521,103.8198,10,28.69,80.25,1011.77,24.94,22.6848,101.3429
Hyderabad,IN,17.385,78.4867,3,30.27,46.54,947.42,17.52,14.3325,74.2996
Rio de Janeiro,BR,-22.9068,-43.1729,11,26.32,76.84,1013.3,21.92,19.0539,87.8006
Dubai,AE,25.2048,55.2708,10,29.05,49.37,1007.7,17.35,14.2305,63.5739
Riyadh,SA,24.6877,46.7219,7,42.87,11.72,920.23,7.01,6.9197,31.886
Nairobi,KE,-1.2921,36.8219,1,15.85,62.97,838.88,8.81,8.4977,42.4204
Jakarta,ID,-6.2088,106.8456,3,23.38,74.53,1010.51,18.58,15.652,81.14
Miami,US,25.7617,-80.1918,3,21.25,69.22,1019.3,15.38,12.8662,66.6983
Amman,JO,31.9454,35.9284,11,14.13,48.99,924.73,3.57,5.9531,27.4317
Colombo,LK,6.9271,79.8612,8,27.01,73.92,1012.94,21.95,19.0476,85.0941
Hyderabad,IN,17.385,78.4867,8,26.36,74.01,946.68,21.35,18.3968,82.1866
Leh,IN,34.1526,77.577,10,9.86,33.2,649.06,-5.57,3.0912,13.8099
Kuala Lumpur,MY,3.139,101.6869,12,26.75,84.85,1005.12,23.98,21.5417,103.4003
Jaipur,IN,26.9124,75.7873,1,17.62,78.32,969.97,13.79,11.7546,58.6787
Bangkok,TH,13.7563,100.5018,5,30.47,72.64,1006.61,24.98,22.6162,112.9003
London,GB,51.5074,-0.1278,9,19.36,66.23,1013.6,12.89,11.0218,48.6721
Rio de Janeiro,BR,-22.9068,-43.1729,11,20.9,76.31,1010.43,16.57,13.8944,64.0254
Riyadh,SA,24.6877,46.7219,5,33.15,11.19,922.71,-1.05,4.0207,20.0713
Riyadh,SA,24.6877,46.7219,9,37.26,5.0,927.61,-8.69,2.2266,9.8329
Sydney,AU,-33.8688,151.2093,11,20.51,64.41,1014.96,13.56,11.4683,52.8458
Johannesburg,ZA,-26.2041,28.0473,4,15.46,54.56,830.15,6.34,7.192,36.9132
Los Angeles,US,34.0522,-118.2437,2,11.78,64.27,1012.9,5.25,6.7525,34.6577
Tokyo,JP,35.6762,139.6503,3,14.36,58.41,1016.39,6.3,7.1984,37.3165
Chicago,US,41.8781,-87.6298,9,15.78,66.8,1011.83,9.62,8.9765,39.6404
Melbourne,AU,-37.8136,144.9631,8,8.52,68.03,1016.46,2.96,5.8161,25.983
Lagos,NG,6.5244,3.3792,5,27.53,78.38,1011.19,23.42,20.7851,103.7593
Hong Kong,HK,22.3193,114.1694,3,16.39,83.82,1008.79,13.65,11.6902,60.6018
Colombo,LK,6.9271,79.8612,6,30.59,81.62,1007.25,27.07,25.5762,122.7658
Amman,JO,31.9454,35.9284,9,24.02,30.17,915.33,5.44,6.571,29.0177
Lagos,NG,6.5244,3.3792,6,29.73,88.17,1006.3,27.55,26.3707,126.5792
Singapore,SG,1.3521,103.8198,8,27.05,80.74,1009.1,23.45,20.8493,93.1432
Singapore,SG,1.3521,103.8198,1,26.13,85.0,1010.42,23.4,20.8486,104.0761
Mumbai,IN,19.076,72.8777,5,28.95,81.21,1005.9,25.39,23.2776,116.2019
Mumbai,IN,19.076,72.8777,4,27.59,57.36,1006.14,18.39,15.2608,78.3271
Dubai,AE,25.2048,55.2708,11,27.98,66.23,1017.14,21.08,18.0009,82.9481
Johannesburg,ZA,-26.2041,28.0473,6,8.76,38.07,834.64,-4.74,3.305,15.8641
Tokyo,JP,35.6762,139.6503,2,4.94,62.46,1016.33,-1.63,4.2271,21.6957
Colombo,LK,6.9271,79.8612,1,22.21,78.0,1014.64,18.19,15.3249,76.5019
Amman,JO,31.9454,35.9284,12,11.84,55.86,925.05,3.31,5.8904,28.2738
Sydney,AU,-33.8688,151.2093,10,18.33,67.7,1013.16,12.24,10.5978,47.3452
Jakarta,ID,-6.2088,106.8456,4,26.04,83.72,1008.29,23.06,20.4328,104.8725
Cairo,EG,30.0444,31.2357,1,7.56,68.65,1017.5,2.17,5.514,27.5259
Houston,US,29.7604,-95.3698,10,22.95,69.8,1014.68,17.13,14.3065,63.9135
Miami,US,25.7617,-80.1918,3,25.7,63.64,1016.77,18.28,15.2421,79.0149
Istanbul,TR,41.0082,28.9784,2,0.62,76.55,1006.82,-3.02,3.8731,19.8788
Kolkata,IN,22.5726,88.3639,6,31.06,67.47,995.01,24.31,21.6915,104.1191
Hyderabad,IN,17.385,78.4867,6,33.18,55.03,939.68,22.91,19.8046,95.0621
Singapore,SG,1.3521,103.8198,6,24.97,73.98,1007.95,20.0,17.002,81.6095
Lagos,NG,6.5244,3.3792,3,29.61,86.99,1009.26,27.2,25.8498,134.0053
Shanghai,CN,31.2304,121.4737,12,2.31,69.46,1017.06,-2.7,3.9433,18.9277
Hong Kong,HK,22.3193,114.1694,8,27.03,82.58,1004.07,23.81,21.3028,95.169
Lahore,PK,31.5497,74.3436,2,13.46,75.67,987.45,9.24,8.8235,45.287
Dhaka,BD,23.7104,90.4074,10,32.92,69.59,1006.63,26.6,24.6986,110.3397
Dubai,AE,25.2048,55.2708,5,33.65,44.24,1005.26,19.77,16.3197,81.4681
Karachi,PK,24.8607,67.0011,12,18.29,75.71,1011.41,13.93,11.828,56.7745
Rio de Janeiro,BR,-22.9068,-43.1729,9,24.64,72.28,1013.1,19.3,16.3032,71.9948
Berlin,DE,52.52,13.405,1,2.63,84.19,1015.5,0.23,4.884,24.381
Cairo,EG,30.0444,31.2357,1,11.05,68.15,1020.64,5.4,6.8389,34.1399
Buenos Aires,AR,-34.6037,-58.3816,6,12.7,74.94,1016.72,8.37,8.3399,40.0314
Bangkok,TH,13.7563,100.5018,4,35.65,66.49,1009.44,28.42,27.2393,139.807
London,GB,51.5074,-0.1278,1,2.88,77.2,1012.61,-0.71,4.5547,22.7371
Melbourne,AU,-37.8136,144.9631,4,11.46,60.26,1015.5,4.03,6.2058,31.8514
Los Angeles,US,34.0522,-118.2437,2,14.39,67.22,1012.9,8.39,8.3006,42.6035
Rome,IT,41.9028,12.4964,1,5.05,75.03,1013.26,0.99,5.1151,25.5346
Bangkok,TH,13.7563,100.5018,1,28.71,66.36,1011.59,21.81,18.7783,93.7415
Singapore,SG,1.3521,103.8198,11,27.43,80.85,1004.51,23.84,21.317,98.2286
Bangkok,TH,13.7563,100.5018,8,34.31,74.62,1006.73,29.13,28.5072,127.3542
Nairobi,KE,-1.2921,36.8219,11,19.4,79.49,835.84,15.76,13.2597,61.1007
Johannesburg,ZA,-26.2041,28.0473,2,22.94,67.07,824.64,16.49,13.7348,70.4946
London,GB,51.5074,-0.1278,11,7.55,85.54,1012.1,5.28,6.8672,31.6441
Istanbul,TR,41.0082,28.9784,4,15.65,69.75,1012.79,10.14,9.3032,47.7492
Kolkata,IN,22.5726,88.3639,7,30.84,83.72,999.79,27.75,26.5932,122.5415
Leh,IN,34.1526,77.577,11,-2.71,50.04,651.82,-11.67,2.0087,9.256
Mexico City,MX,19.4326,-99.1332,3,20.42,45.7,777.5,8.3,8.0897,41.9369
Chennai,IN,13.0827,80.2707,3,28.55,73.19,1011.22,23.26,20.5239,106.3961
Leh,IN,34.1526,77.577,4,9.3,39.52,652.99,-3.77,3.5504,18.2226
Chicago,US,41.8781,-87.6298,12,-3.37,69.77,1017.93,-8.09,2.6725,12.8282
Nairobi,KE,-1.2921,36.8219,10,18.09,77.8,835.35,14.15,12.0122,53.6638
Bangkok,TH,13.7563,100.5018,3,27.29,81.07,1014.37,23.75,21.2143,109.9748
Leh,IN,34.1526,77.577,6,20.61,30.26,644.81,2.54,5.4193,26.0128
Mexico City,MX,19.4326,-99.1332,10,12.65,74.39,777.05,8.22,8.2541,36.8749
Houston,US,29.7604,-95.3698,7,30.39,75.65,1008.2,25.59,23.4503,108.0591
Houston,US,29.7604,-95.3698,11,13.43,60.19,1017.37,5.86,7.006,32.2838
Casablanca,MA,33.5731,-7.5898,10,18.31,78.39,1015.05,14.48,12.2573,54.7587
Mumbai,IN,19.076,72.8777,9,30.03,85.42,1005.84,27.31,25.9703,114.6849
Dhaka,BD,23.7104,90.4074,9,31.45,88.05,1005.48,29.22,28.9041,127.6403
Tokyo,JP,35.6762,139.6503,5,20.13,65.64,1014.65,13.49,11.4266,57.0414
London,GB,51.5074,-0.1278,5,12.34,56.2,1008.25,3.86,6.1148,30.5249
Amman,JO,31.9454,35.9284,8,27.12,31.73,913.87,8.86,8.2232,36.7366
Chennai,IN,13.0827,80.2707,10,23.28,76.72,1011.66,18.95,16.0226,71.5803
Anchorage,US,61.2181,-149.9003,1,-2.21,78.52,1007.88,-5.43,3.2658,16.303
